data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
5739,1-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,People's City Council-Los Angeles,"On 1 December 2020, an unreported number of people including members of Black Lives Matter Youth rallied for the 8th consecutive day outside Mayor Garcetti's house in Los Angeles (California) against the mayor joining President-elect Biden's cabinet. [size=no report]",0,1612546510
5810,30-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News; Twitter,"On 30 November 2020, around 150 people with Black Lives Matter-Los Angeles and Ktown for All rallied for the 7th consecutive day outside Mayor Garcetti's home in Los Angeles (California) against the mayor being appointed to a position in President-elect Biden's cabinet. Demonstrators continued to cite the city's housing crisis as a reason for their opposition. [size=around 150]",0,1612546510
5875,29-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,My News LA; California Public; Crowd Counting Consortium,"On 29 November 2020, about 112 people with Black Lives Matter and Ground Game LA rallied for the 6th consecutive day outside Getty House in Los Angeles (California) against Mayor Garcetti being appointed to a position in President-elect Biden's cabinet. Reverend James Thomas spoke to the crowd and a professor who co-founded the local BLM group was present. Police in riot gear were present but did not interact with demonstrators. [size=about 112]",0,1612546510
5876,29-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter; Daily Republic; Los Angeles Times; WEHOville,"On 29 November 2020, about 50 people rallied outside the Echo Park home of the county Public Health Director Barbara Ferrer in Los Angeles (California) against increased coronavirus restrictions. An unreported number of neighbors emerged from their home to counter-demonstrate and show support for increased coronavirus regulations. [size=about 50] [counter-protest]",0,1612546510
5957,28-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter; Liveuamap; People's City Council-Los Angeles; California Public; Crowd Counting Consortium,"On 28 November 2020, about 400 people rallied for the 5th consecutive day outside Getty House in Los Angeles (California) in support of the Black Lives Matter movement and against Mayor Garcetti being appointed to a position in President-elect Biden's cabinet. Police were present in riot gear and declared the demonstration an unlawful assembly. [size=about 400]",0,1612546509
6029,27-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Spectrum News 1 (Southern California); Crowd Counting Consortium,"On 27 November 2020, an unreported number of people rallied outside Getty House in Los Angeles (California) in support of the Black Lives Matter movement and against Mayor Garcetti being appointed to President-elect Biden's cabinet. [size=no report]",0,1612546509
6105,26-Nov-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Spectrum News 1 (Southern California); Crowd Counting Consortium,"On 26 November 2020, between 50 and 100 people rallied outside Getty House in Los Angeles (California) in support of the Black Lives Matter movement and against Mayor Garcetti being appointed to President-elect Biden's cabinet. Police declared the assembly unlawful and arrested two demonstrators. [size=between 50 and 100]",0,1612546509
6111,26-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California,"On 26 November 2020, an unreported number of people rallied outside the Twin Towers Correctional Facility in Los Angeles (California) to call for the release of inmates amid the coronavirus pandemic. Sheriff's Deputies in riot gear were present and allegedly covered up their badge number identification but did not engage protesters. [size=no report]",0,1612546510
6120,25-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Patch; Crowd Counting Consortium,"On 25 November 2020, about 50 people rallied outside Getty House in Los Angeles (California) against Mayor Eric Garcetti being chosen for any of President-elect Biden's cabinet positions. Demonstrators also opposed Mayor Garcetti's handling of the homeless population and the LAPD. Police attempted to ''push back'' against demonstrators but did not intervene. [size=about 50]",0,1612546509
6203,24-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,UNITE HERE Local 11,"On 24 November 2020, a group of workers rallied in Los Angeles (California) calling on councilmember Harris-Dawson to vote against the ''Vacation Rental Ordinance.'' [size=no report]",0,1612546509
6204,24-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles); People's City Council-Los Angeles,"On 24 November 2020, an unreported number of people demonstrated outside Getty House in Los Angeles (California) against Mayor Eric Garcetti being chosen for any of President-elect Biden's cabinet positions. Demonstrators also opposed Mayor Garcetti's handling of the homeless population and the LAPD. Police in riot gear were on the scene and surrounded demonstrators but did not intervene. [size=no report]",0,1612546509
6314,23-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Nurses Association; Daily Bruin,"On 23 November 2020, more than 40 nurses rallied and delivered a petition at UCLA in Los Angeles (California) calling on UCLA management to alleged ''threatening and disciplining'' of nurses who vocalize support of better working and patient conditions. [size=more than 40]",0,1612546509
6367,22-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Spectrum News 1 (Southern California); Crowd Counting Consortium,"On 22 November 2020, an unreported number of people organized by Save California rallied outside Getty House in Los Angeles (California) against restrictions related to the coronavirus. [size=no report]",0,1612546509
6416,21-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Globe; Crowd Counting Consortium,"On 21 November 2020, a large group of people rallied outside Mayor Garcetti's home in Los Angeles (California) against Governor Newsom's latest coronavirus restrictions and the closure of all outdoor restaurants in Los Angeles over the weekend. [size=large group]",0,1612546509
6481,21-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter,"On 21 November 2020, an unreported number of people staged a ''Trump/Pence Out Now!'' march in Los Angeles (California) against the sitting president and vice president. [size=no report]",0,1612546509
6510,20-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; Spectrum News 1 (Southern California),"On 20 November 2020, an unreported number of people organized by Save California rallied outside Getty House in Los Angeles (California) against restrictions related to the coronavirus. [size=no report]",0,1612546509
6553,20-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; CBS2 (Los Angeles),"On 20 November 2020, several dozen people staged a ''Transgender Day of Remembrance'' march through Echo Park in Los Angeles (California) against violent deaths of transgender women and anti-transgender violence. [size=several dozen]",0,1612546508
6694,18-Nov-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Twitter; My News LA; KTLA5; Crowd Counting Consortium,"On 18 November 2020, about 14 demonstrators rallied outside Sheriff Villanueva's home in Los Angeles (California) in support of the Black Lives Matter movement and called for the police to release the names of deputies who shot Fred Williams and Dijon Kizzee. The Coalition for Community Control Over the Police organized the event. About a dozen officers formed a skirmish line at the scene and marched the demonstrators away from the Sheriff's house. Two demonstrators were detained and one was arrested. [size=about 14]",0,1612546508
6764,17-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles); Patch,"On 17 November 2020, an unreported number of Food 4 Less employees and supporters rallied outside the Boyle Heights location in Los Angeles (California) in support of the company reinstating a ''hero pay'' raise throughout the coronavirus pandemic. [size=no report]",0,1612546509
